f1,f2,f3,amp,phone,word,word_ipa,time
386.74862914546526,1258.2079425266295,2256.1312449485836,76.38477267695285,i,lean,lin,3.1273384353741496
390.8745236180134,1374.7080667472976,2245.9271097701044,76.87780721465569,i,lean,lin,3.1335884353741497
396.872428463204,1505.385911392386,2226.8750651494433,77.20220245586532,i,lean,lin,3.1398384353741497
404.03550078084345,1627.144781157631,2224.79159855563,77.43670521133673,i,lean,lin,3.14608843537415
396.3961257827383,1761.7846594639761,2245.521167031629,77.71759293805904,i,lean,lin,3.1523384353741495
390.74287276142854,1787.0318616622662,2264.6793880480554,78.09240181480418,i,lean,lin,3.1585884353741496
382.39532135993835,1867.0964575310395,2289.802388276204,78.3863900979413,i,lean,lin,3.1648384353741497
367.79910669760744,1901.643778335057,2324.152910171029,78.559788852532,i,lean,lin,3.1710884353741497
366.8847486226298,1936.2474157417187,2339.63619435474,78.6611730147723,i,lean,lin,3.17733843537415
362.93624202494163,1996.6348853494887,2344.082510512479,78.85790993997925,i,lean,lin,3.1835884353741495
346.34659230281807,2059.3510874217773,2346.3208188152335,79.10454185977378,i,lean,lin,3.1898384353741496
344.90805562218185,2131.096019268214,2347.757934522346,79.30282693241992,i,lean,lin,3.1960884353741497
333.92457943583696,2134.7328969195514,2411.285722095786,79.37488017511538,i,lean,lin,3.2023384353741497
327.6954313576963,2132.928213051566,2423.9882412723473,79.28016525133218,i,lean,lin,3.20858843537415
332.41694366059977,2132.0966573486335,2449.7172229192,79.08254060949493,i,lean,lin,3.2148384353741495
318.9353136646431,2141.440741174849,2469.636233113925,78.88251536434791,i,lean,lin,3.2210884353741496
312.87216335564926,2131.19170918633,2470.4162067741986,78.69799338200592,i,lean,lin,3.2273384353741497
312.07210580465835,2134.3578558060753,2504.52819295929,78.50857874832403,i,lean,lin,3.2335884353741497
301.98183823754795,2139.030737520493,2494.8273160308618,78.2648166184962,i,lean,lin,3.23983843537415
304.5368893366645,2133.2134263461503,2497.046664837569,77.96509641512564,i,lean,lin,3.2460884353741495
298.2976808454853,2138.890504570147,2517.8418933030734,77.63956410003057,i,lean,lin,3.2523384353741496
290.4438312562945,2131.451063947692,2509.7062353897254,77.31891813530069,i,lean,lin,3.2585884353741497
295.71625570340836,2121.825765262292,2524.3177973699962,77.02646424499065,i,lean,lin,3.2648384353741497
286.3815589031456,2129.694925725997,2501.979934816774,76.7165980174892,i,lean,lin,3.27108843537415
285.6209026016417,2126.870235562315,2481.3834559546367,76.39906171548341,i,lean,lin,3.2773384353741495
290.28433153778644,2133.9110319056576,2454.499259483897,76.1051507428944,i,lean,lin,3.2835884353741496
283.71976831688346,2133.817882961412,2416.9672171933594,75.85554356507222,i,lean,lin,3.2898384353741497
286.86123056713546,2119.3620014835506,2405.42952829468,75.63621837945296,i,lean,lin,3.2960884353741497
284.49535883130494,2139.3119848833585,2364.543986280965,75.42331554711785,i,lean,lin,3.30233843537415
273.60492048992916,2113.572684495854,2335.57159841531,75.25062030931265,i,lean,lin,3.3085884353741495
275.41706702606706,2118.9618683637773,2330.639044924609,75.12727235449263,i,lean,lin,3.3148384353741496
268.2605697851946,2066.3899185141563,2338.192587248638,75.04214638015117,i,lean,lin,3.3210884353741497
266.5757202038451,2025.7930147294378,2340.9159749208266,74.95454772240325,i,lean,lin,3.3273384353741497
268.4426504511903,2047.6703754504456,2367.3869499387683,74.88588706780679,i,lean,lin,3.33358843537415
261.02767499220295,2011.418771299489,2384.8387551055825,74.84910792494746,i,lean,lin,3.3398384353741495
264.27816166161494,2012.498752757604,2411.984985337182,74.82982055286617,i,lean,lin,3.3460884353741496
260.91206862032664,1953.4206613943988,2436.1905026672157,74.77305323533656,i,lean,lin,3.3523384353741497
254.1701347879993,1888.174974475659,2435.3518587405865,74.61918258779434,i,lean,lin,3.3585884353741497
254.91994519265467,1797.943595752021,2459.658345071201,74.40260766401869,i,lean,lin,3.36483843537415
246.38545556186173,1678.3631412373593,2445.0270749033075,74.11174107477304,i,lean,lin,3.3710884353741495
245.33490200660464,1633.6519248203133,2436.1871068293894,73.73054381161806,i,lean,lin,3.3773384353741496
226.12574300985622,1400.3795844895906,2357.897748808559,73.29561584202061,n,lean,lin,3.3835884353741497
221.3640806374817,1341.7255452038617,2101.421215741458,73.00851242001906,n,lean,lin,3.3898384353741497
222.8499435631283,1335.15703844416,2072.8831434495,72.7809942186142,n,lean,lin,3.39608843537415
221.70307046119578,1363.9938621005092,2111.6948347640655,72.55344887800685,n,lean,lin,3.4023384353741495
221.9668267313952,1380.556025524791,2136.990634264231,72.33235556180665,n,lean,lin,3.4085884353741496
222.65767263338577,1406.913652948664,2146.571165337809,72.17917216347671,n,lean,lin,3.4148384353741497
218.11724086765258,1376.5202191790822,2123.8489545524467,72.02145214123831,n,lean,lin,3.4210884353741497
217.78745704924017,1377.2610023474417,2126.0395862474684,71.88229076664034,n,lean,lin,3.42733843537415
213.37089430687837,1382.886873768496,2121.3720610760615,71.79422402545242,n,lean,lin,3.4335884353741495
211.5216933783639,1363.0386770169905,2102.788260928676,71.7304879476162,n,lean,lin,3.4398384353741496
211.91395477637414,1402.0886062884165,2131.679831548591,71.63008991336163,n,lean,lin,3.4460884353741497
210.4278351295238,1415.6033000133311,2103.060001760179,71.4874661789114,n,lean,lin,3.4523384353741497
211.05585428278678,1416.3386259395463,2101.8643378256784,71.28029221567317,n,lean,lin,3.45858843537415
211.66020657600643,1469.8628891939397,2140.6593896502786,70.97295258731928,n,lean,lin,3.4648384353741495
209.269396836766,1459.4702925073327,2159.7910746314105,70.56285318271881,n,lean,lin,3.4710884353741496
207.64451270868463,1472.4960222461143,2145.837539413592,70.03417533869869,n,lean,lin,3.4773384353741497
204.04885561335004,1439.9090913037892,2145.977076516593,69.33099235348402,n,lean,lin,3.4835884353741497
203.64285638004085,1419.722926291328,2118.1413632392523,68.4062585158415,n,lean,lin,3.48983843537415
243.97065228409474,1384.5836772920393,2130.674178232471,66.47461600501443,n,kneel,nil,4.19608843537415
214.72690448439002,1359.076491018553,2143.9221208251397,67.9981470094982,n,kneel,nil,4.202338435374149
215.90862116697645,1354.7300674642781,2148.0407603294516,69.28393427104294,n,kneel,nil,4.20858843537415
228.60356430042594,1371.6715860658135,2146.2627698574447,70.15279133532215,n,kneel,nil,4.2148384353741495
226.97700054007512,1348.4030370066473,2150.513933036569,70.71908991826317,n,kneel,nil,4.22108843537415
235.53309926405478,1363.3393778051575,2132.2892884838216,71.10062238395835,n,kneel,nil,4.22733843537415
242.8167040452267,1357.411894663235,2108.657505723896,71.42077138397755,n,kneel,nil,4.233588435374149
249.8501998221683,1349.5707671948805,2105.822054074864,71.810266099435,n,kneel,nil,4.23983843537415
247.4353560774351,1380.9501575737206,2137.4835789201275,72.18602172942857,n,kneel,nil,4.2460884353741495
240.32286399757785,1369.2098527660337,2153.2278660588872,72.49602472475658,n,kneel,nil,4.25233843537415
262.46698715278666,1370.9310525310866,2133.649586987306,72.73442804728786,n,kneel,nil,4.25858843537415
265.03386046385623,1384.6996437299288,2143.127497045869,72.93625084009705,n,kneel,nil,4.264838435374149
258.7021682218693,1381.0834301350183,2145.7800066118384,73.1537606852611,n,kneel,nil,4.27108843537415
274.96527547959045,1414.3161570938641,2146.5756109757444,73.35002128584878,n,kneel,nil,4.2773384353741495
255.93926562864172,1385.976630529121,2148.0265997111615,73.51860493227895,n,kneel,nil,4.28358843537415
252.8880558532268,1396.3079611511648,2144.9668776411254,73.66140078870997,n,kneel,nil,4.28983843537415
237.6397447337727,1354.1146869893596,2112.195272552262,73.78415701468064,n,kneel,nil,4.296088435374149
237.5371298964427,1283.2061423100395,2093.121740652694,73.91760180388879,n,kneel,nil,4.30233843537415
236.68138972407164,1261.0714817762264,2083.448955404567,74.09579952868384,n,kneel,nil,4.3085884353741495
234.31364695891003,1239.7751704399075,2063.1726525970053,74.47833772829861,n,kneel,nil,4.31483843537415
245.85464214991399,1639.2082780426306,2203.412170922672,75.2671834130296,n,kneel,nil,4.32108843537415
284.018561221746,2005.9711755867797,2531.72396804534,76.49521696247635,i,kneel,nil,4.327338435374149
309.92024208269953,2020.9789141118256,2583.5894119884697,77.518141521166,i,kneel,nil,4.33358843537415
314.9377958998874,2047.019665516723,2669.996700846835,78.19651639650394,i,kneel,nil,4.3398384353741495
307.3057571114068,2049.5118172786697,2691.8091788551237,78.54287791695137,i,kneel,nil,4.34608843537415
302.97928977554693,2062.3430883751153,2726.3520786336385,78.68823445895654,i,kneel,nil,4.35233843537415
289.88422659117697,2067.8577481439347,2742.077141255817,78.7043067138187,i,kneel,nil,4.358588435374149
294.5097070232258,2070.0311538585197,2760.254500096806,78.67956204566646,i,kneel,nil,4.36483843537415
291.0819673835074,2075.4982892665616,2797.945717039119,78.65053385452671,i,kneel,nil,4.3710884353741495
289.23451299037566,2076.4817759392295,2790.8344072239124,78.61987728762806,i,kneel,nil,4.37733843537415
296.0807780601933,2079.368851298591,2797.6995558291624,78.55242887212138,i,kneel,nil,4.38358843537415
288.655334544907,2085.975584138773,2802.08201827122,78.49091103568574,i,kneel,nil,4.389838435374149
294.2879303621873,2087.094259145458,2800.91892584585,78.40691769046627,i,kneel,nil,4.39608843537415
293.0225859516974,2087.4664275939485,2801.4155322276633,78.28365907497958,i,kneel,nil,4.4023384353741495
291.2770475466266,2086.3128520332034,2785.8189146771365,78.12797218841449,i,kneel,nil,4.40858843537415
297.0965711921694,2089.1964467253006,2786.8891255532076,78.02470736570905,i,kneel,nil,4.41483843537415
292.28673341104127,2089.0114852584697,2770.334413158678,77.97322761000085,i,kneel,nil,4.421088435374149
300.0200219358802,2082.0165473282955,2762.7003754017624,77.94104390769516,i,kneel,nil,4.42733843537415
300.90041938773436,2085.839348664506,2745.2489569876484,77.89466572193001,i,kneel,nil,4.4335884353741495
301.5276986262637,2084.098215253452,2712.1189839780577,77.83269817958971,i,kneel,nil,4.43983843537415
310.6754077523696,2081.120474706662,2690.5057184610364,77.78750484560167,i,kneel,nil,4.44608843537415
309.7544614558686,2079.8377599996893,2627.547477336447,77.77569809190354,i,kneel,nil,4.452338435374149
318.78533575193137,2074.6967017488887,2596.7592439132836,77.79311183465884,i,kneel,nil,4.45858843537415
322.28924364739845,2070.693798592563,2543.064458145224,77.82004656235806,i,kneel,nil,4.4648384353741495
326.42602732998967,2061.6799895573895,2478.361797425668,77.85818990560819,i,kneel,nil,4.47108843537415
344.3564088396424,2041.7108782138362,2405.4143838784994,77.91681189399743,i,kneel,nil,4.47733843537415
351.1384942145822,1989.3558275805067,2324.8306052806324,77.95302533564524,i,kneel,nil,4.483588435374149
372.23878274295754,1956.1521266291368,2289.5486184696524,77.89856920733983,i,kneel,nil,4.48983843537415
389.12582560256476,1875.106851845593,2249.0938406976647,77.65679292363424,i,kneel,nil,4.4960884353741495
401.3568838021874,1829.7729666930547,2236.4750976819614,77.23582612935228,i,kneel,nil,4.50233843537415
424.3402203500828,1776.688846426945,2225.829540565035,76.69840204003832,l,kneel,nil,4.50858843537415
432.47904043202817,1674.408594312573,2194.383898323898,76.13230233365493,l,kneel,nil,4.514838435374149
450.35075999646665,1584.512933514725,2201.9723815303937,75.63839458592315,l,kneel,nil,4.52108843537415
454.78101720384126,1499.9597357065682,2208.6108002032474,75.3171986434346,l,kneel,nil,4.5273384353741495
461.3094805518431,1436.5942229539608,2217.444214309089,75.10624302322753,l,kneel,nil,4.53358843537415
471.25567863566823,1341.5010808113698,2234.675260747643,74.90565403990786,l,kneel,nil,4.53983843537415
465.54030257233825,1274.4457351207834,2240.711657862029,74.63633585197447,l,kneel,nil,4.546088435374149
475.47580513648256,1240.0704753412876,2256.966510477095,74.26523715467118,l,kneel,nil,4.55233843537415
470.3872429380548,1183.4589236409975,2272.750635998685,73.82139558862048,l,kneel,nil,4.5585884353741495
464.6239711506333,1130.2572569543806,2289.886220490967,73.311813670717,l,kneel,nil,4.56483843537415
463.73016557700646,1079.0264814275292,2298.6001562762513,72.72090293074322,l,kneel,nil,4.57108843537415
438.1372706652908,1006.9162072115317,2308.5358842321407,72.05479190606862,l,kneel,nil,4.577338435374149
434.9700729834114,972.9338366852961,2321.5378571748174,71.45426731343998,l,kneel,nil,4.58358843537415
405.1709213814982,924.110650970727,2334.03632467055,71.0080336653869,l,kneel,nil,4.5898384353741495
399.79861983086346,914.0252031736973,2343.440076701576,70.66326235684855,l,kneel,nil,4.59608843537415
376.24327087794427,881.3179277730986,2314.128047122951,70.35571423822635,l,kneel,nil,4.60233843537415
349.67070612612946,877.696816268501,2302.300284119084,70.02788282740701,l,kneel,nil,4.608588435374149
342.45588314584836,855.7111591613276,2290.538903050783,69.67626083756761,l,kneel,nil,4.61483843537415
303.9025965365568,836.5278602665545,2236.9989729598997,69.34309885519545,l,kneel,nil,4.6210884353741495
302.0968856826908,825.9554618496817,2251.602452921114,69.03349958404053,l,kneel,nil,4.62733843537415
278.309432947766,806.4513252936374,2220.4766666193505,68.73553518518159,l,kneel,nil,4.63358843537415
274.3026048133965,810.1373945015539,2250.0204086530302,68.4227593852848,l,kneel,nil,4.639838435374149
282.361674061712,803.0112198225459,2302.5959937428156,68.08633590947034,l,kneel,nil,4.64608843537415
270.9645901804355,811.02434860912,2260.2791587216116,67.74932985515518,l,kneel,nil,4.6523384353741495
282.26783274600484,801.8944644771865,2272.6492649215265,67.44330888271398,l,kneel,nil,4.65858843537415
269.93880680044094,789.8013737099755,2244.5107337622007,67.19936634734253,l,kneel,nil,4.66483843537415
275.75054500114135,785.0746751086717,2248.7198725243124,66.97715821305002,l,kneel,nil,4.671088435374149
280.6003217560824,762.4347279855684,2256.0314005822324,66.81773429774705,l,kneel,nil,4.67733843537415
266.9231551046884,759.7796932840569,2077.7273323441855,66.67405023019438,l,kneel,nil,4.6835884353741495
275.9597077099463,742.85077259459,2032.0004499191245,66.49615404637677,l,kneel,nil,4.68983843537415
254.63134398966247,734.6055399464003,2080.734011113166,66.27262192709486,l,kneel,nil,4.69608843537415
253.44120801547126,738.202488922579,2029.4662449446228,65.93539981116659,l,kneel,nil,4.702338435374149
241.46251457461472,752.4831618571704,2008.5010927969845,65.49865042281866,l,kneel,nil,4.70858843537415
228.11022975011872,764.0239340045439,2004.892816691613,64.99376664812999,l,kneel,nil,4.7148384353741495
235.3898799376538,1364.3409801018088,2200.5399318818763,64.12643138983276,n,knee,ni,5.33358843537415
202.5310560277897,1331.9840701806938,2240.289746881975,66.36790074368176,n,knee,ni,5.3398384353741495
204.8307805181355,1356.6652269051708,2282.1253031196816,67.9934649756958,n,knee,ni,5.34608843537415
235.12480118053008,1395.8693975739268,2268.031359512804,69.27823400618439,n,knee,ni,5.35233843537415
236.5229649271554,1375.7106190564157,2262.61549191966,70.41633827964266,n,knee,ni,5.35858843537415
226.99456570948547,1168.641676254745,1450.846055744233,71.34442634543687,n,knee,ni,5.36483843537415
231.60889339862754,1399.6722148125411,2229.7972716912773,72.08512788465981,n,knee,ni,5.3710884353741495
235.8907653261483,1391.0178275962448,2221.6678955758853,72.69231751606777,n,knee,ni,5.37733843537415
237.7216367557265,1361.6559185418394,2173.0356093225437,73.20010635731025,n,knee,ni,5.38358843537415
241.35110033400446,1357.633925334153,2137.042761106592,73.58448193929439,n,knee,ni,5.38983843537415
220.93869602367081,1370.3084672005768,2158.6855498272216,73.86942893418504,n,knee,ni,5.39608843537415
218.3678032786063,1361.5068827647394,2186.9296671609154,74.08942973137952,n,knee,ni,5.4023384353741495
212.72744103611038,1402.8820488464032,2204.6722724245756,74.28624051277943,n,knee,ni,5.40858843537415
209.98532064517548,1388.3618908154056,2173.3791859953735,74.51031704403734,n,knee,ni,5.41483843537415
210.44737381657694,1268.4107737636914,2112.2106031254293,74.79345097272231,n,knee,ni,5.42108843537415
208.91788028201157,1586.423900424167,2432.767509244319,75.12920509771389,n,knee,ni,5.42733843537415
220.1177810713305,1849.549282362176,2559.5285779140672,75.4482024170533,n,knee,ni,5.4335884353741495
213.69520916880808,1578.6001119265595,2428.599858512109,75.51994006614639,n,knee,ni,5.43983843537415
215.5743588158535,1257.6466304654916,2099.623131689226,75.54828567578575,n,knee,ni,5.44608843537415
212.97426344291517,1331.7831666399481,2132.1279787541553,75.63455787450116,n,knee,ni,5.45233843537415
211.53105247593854,1320.1846424107491,2130.288315064495,75.7739479993951,n,knee,ni,5.45858843537415
214.88588501386636,1326.743020394627,2129.5054058456635,75.88719327373653,n,knee,ni,5.4648384353741495
209.57860586640894,1263.858490981283,2084.822356935387,76.05058770218848,n,knee,ni,5.47108843537415
224.06024712725554,1603.8017659578295,2282.4357878137284,76.42472753888137,n,knee,ni,5.47733843537415
266.99119015099916,2010.5914205397485,2496.595096286833,76.88221951693825,n,knee,ni,5.48358843537415
278.3115026874832,2017.8422832955223,2539.2236313227254,77.25927707065811,i,knee,ni,5.48983843537415
279.57412984313976,2060.7610506837937,2629.2896549252696,77.4574019093173,i,knee,ni,5.4960884353741495
271.8991649172699,2067.2160541971193,2657.3889326049434,77.5724172086637,i,knee,ni,5.50233843537415
281.6842271167409,2080.2795895743516,2693.775617790454,77.62983657190445,i,knee,ni,5.50858843537415
271.8225628823489,2098.974873188747,2716.4249233179303,77.65159332725821,i,knee,ni,5.51483843537415
278.1210798279226,2098.0844294000362,2738.31984158828,77.65750038524205,i,knee,ni,5.52108843537415
271.30137152127315,2109.8762463639623,2780.429426470809,77.67000902821614,i,knee,ni,5.5273384353741495
268.82674716470126,2113.5687122313425,2786.665714260484,77.72302637696096,i,knee,ni,5.53358843537415
275.5440339232089,2120.2138194092354,2818.129031975531,77.74365629511942,i,knee,ni,5.53983843537415
268.5965935315186,2130.406782285632,2825.46220812334,77.69897149874792,i,knee,ni,5.54608843537415
276.9203496897777,2129.563538938036,2839.2126348246034,77.6439221722984,i,knee,ni,5.55233843537415
272.9555111893131,2133.0906030926662,2878.8343873050717,77.64254817306781,i,knee,ni,5.5585884353741495
272.8338751033232,2131.1020404044125,2871.4151142370038,77.56573688324401,i,knee,ni,5.56483843537415
273.15745563197316,2130.3926462765103,2901.2189701844063,77.42719393822387,i,knee,ni,5.57108843537415
267.3000159886915,2134.9429894865684,2926.7924475910777,77.30448336988934,i,knee,ni,5.57733843537415
274.39369125941084,2130.251521213312,2936.1695210840708,77.27537185848064,i,knee,ni,5.58358843537415
267.2062434818964,2133.817195827623,2959.7069411219527,77.26893354634284,i,knee,ni,5.5898384353741495
